repeat_id,family,base_instance_id,variant,instance_id,event_audit_role,symmetry_strength,control_type,scale,scale_key,benchmark_role,family_scale,variant_role,permutation_variant,source,plain_solved,neutral_solved,static_solved,cached_trace_solved,adapter_solved,neutral_degradation,static_degradation,adapter_degradation,neutral_lost_from_plain,static_lost_after_neutral,adapter_lost_after_static,primary_attribution,missing_methods,static_minus_neutral_final_cpu,cached_minus_static_protocol_time,adapter_minus_cached_protocol_time,weighted_binary_input_delta_final_cpu,weighted_binary_input_delta_protocol_time,weighted_binary_input_delta_final_decisions,weighted_binary_input_delta_final_conflicts,static_weights_delta_final_cpu,static_weights_delta_protocol_time,static_weights_delta_final_decisions,static_weights_delta_final_conflicts,event_collection_overhead_delta_final_cpu,event_collection_overhead_delta_protocol_time,event_collection_overhead_delta_final_decisions,event_collection_overhead_delta_final_conflicts,adapter_delta_inference_delta_final_cpu,adapter_delta_inference_delta_protocol_time,adapter_delta_inference_delta_final_decisions,adapter_delta_inference_delta_final_conflicts,adapter_inference_wall_time,warmup_decisions,warmup_conflicts,events_available,event_state_nonzero_vars,event_state_l2_sum,event_adapter_graph_gate_open,event_adapter_graph_gate_evidence
0,complete_coloring,k10_color9,base,k10_color9,event,strong,strong_symmetry,large,v10_c9,main,complete_coloring:large,base,False,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,-0.10135000000000005,0.005135918182253896,-1.0633556510925293,-0.08901999999999965,-0.08901999999999965,-18632.0,-14898.0,-0.10135000000000005,0.22387344589233393,-389.0,-519.0,0.0,0.005135918182253896,0.0,0.0,-1.1252,-1.0633556510925293,-87822.0,-81551.0,0.0618443489074707,8.0,1.0,True,90,136.93209838867188,True,0.6931471824645996
0,complete_coloring,k10_color9,perm_seed1730,k10_color9_perm1730,event,strong,strong_symmetry,large,v10_c9,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,-0.3511000000000002,0.004891208163082084,0.5871143489074715,-0.8340499999999995,-0.8340499999999995,-129851.0,-120061.0,-0.3511000000000002,-0.02587655410766576,-36014.0,-32857.0,0.0,0.004891208163082084,0.0,0.0,0.5252700000000003,0.5871143489074715,46019.0,45457.0,0.0618443489074707,8.0,1.0,True,90,136.98228454589844,True,0.6931471824645996
0,complete_coloring,k10_color9,perm_seed1731,k10_color9_perm1731,event,strong,strong_symmetry,large,v10_c9,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.003249999999999531,0.00846421112692397,0.04628434890747091,-0.08258999999999972,-0.08258999999999972,-49664.0,-42835.0,0.003249999999999531,0.3284734458923335,0.0,0.0,0.0,0.00846421112692397,0.0,0.0,-0.015559999999999796,0.04628434890747091,-16019.0,-10993.0,0.0618443489074707,8.0,1.0,True,90,137.00555419921875,True,0.6931471824645996
0,complete_coloring,k8_color7,base,k8_color7,event,strong,strong_symmetry,large,v8_c7,main,complete_coloring:large,base,False,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.002822999999999999,0.003918485952019712,0.05918634890747071,-0.024624999999999994,-0.024624999999999994,-212.0,-160.0,0.002822999999999999,0.32804644589233395,0.0,0.0,0.0,0.003918485952019712,0.0,0.0,-0.0026580000000000006,0.05918634890747071,49.0,76.0,0.0618443489074707,6.0,1.0,True,56,84.73548889160156,True,0.6931471824645996
0,complete_coloring,k8_color7,perm_seed1730,k8_color7_perm1730,event,strong,strong_symmetry,large,v8_c7,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,-0.0024330000000000046,0.0009611081299781832,0.058933348907470706,0.0026160000000000003,0.0026160000000000003,126.0,72.0,-0.0024330000000000046,0.322790445892334,0.0,0.0,0.0,0.0009611081299781832,0.0,0.0,-0.002910999999999997,0.058933348907470706,-369.0,-293.0,0.0618443489074707,6.0,1.0,True,56,84.79159545898438,True,0.6931471824645996
0,complete_coloring,k8_color7,perm_seed1731,k8_color7_perm1731,event,strong,strong_symmetry,large,v8_c7,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,-0.0014869999999999953,0.004915613299548649,0.043143348907470735,0.021905,0.021905,348.0,370.0,-0.0014869999999999953,0.32373644589233397,0.0,0.0,0.0,0.004915613299548649,0.0,0.0,-0.018701000000000002,0.043143348907470735,-100.0,-113.0,0.0618443489074707,6.0,1.0,True,56,84.7841796875,True,0.6931471824645996
0,complete_coloring,k9_color8,base,k9_color8,event,strong,strong_symmetry,large,v9_c8,main,complete_coloring:large,base,False,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,-0.08090900000000001,0.004817793891191524,0.04708234890747054,-0.029079999999999995,-0.029079999999999995,-2205.0,-2391.0,-0.08090900000000001,0.24431444589233398,-833.0,-702.0,0.0,0.004817793891191524,0.0,0.0,-0.014762000000000053,0.04708234890747054,-1433.0,-1249.0,0.0618443489074707,7.0,1.0,True,72,109.32144165039062,True,0.6931471824645996
0,complete_coloring,k9_color8,perm_seed1730,k9_color8_perm1730,event,strong,strong_symmetry,large,v9_c8,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.041008000000000044,0.0035442434458734517,-0.18609165109252945,0.213785,0.213785,6086.0,5874.0,0.041008000000000044,0.3662314458923339,0.0,0.0,0.0,0.0035442434458734517,0.0,0.0,-0.24793600000000005,-0.18609165109252945,-987.0,-1053.0,0.0618443489074707,7.0,1.0,True,72,109.58531951904297,True,0.6931471824645996
0,complete_coloring,k9_color8,perm_seed1731,k9_color8_perm1731,event,strong,strong_symmetry,large,v9_c8,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.061912999999999996,0.0048809242154359556,-0.16022309507751475,0.08201199999999997,0.08201199999999997,402.0,340.0,0.061912999999999996,0.6026050909881592,0.0,0.0,0.0,0.0048809242154359556,0.0,0.0,-0.232344,-0.16022309507751475,-3333.0,-3053.0,0.07212090492248535,7.0,1.0,True,72,109.56788635253906,True,0.6931471824645996
0,php,php_p10_h9,base,php_p10_h9,event,strong,strong_symmetry,large,p10_h9,main,php:large,base,False,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.0905800000000001,0.009853113964796378,-1.2095590950775148,-0.10487000000000002,-0.10487000000000002,-18632.0,-14898.0,0.0905800000000001,0.6312720909881593,-389.0,-519.0,0.0,0.009853113964796378,0.0,0.0,-1.2816799999999997,-1.2095590950775148,-87822.0,-81551.0,0.07212090492248535,8.0,1.0,True,90,136.93209838867188,True,0.6931471824645996
