repeat_id,family,base_instance_id,variant,instance_id,event_audit_role,symmetry_strength,control_type,scale,scale_key,benchmark_role,family_scale,variant_role,permutation_variant,source,plain_solved,neutral_solved,static_solved,cached_trace_solved,adapter_solved,neutral_degradation,static_degradation,adapter_degradation,neutral_lost_from_plain,static_lost_after_neutral,adapter_lost_after_static,primary_attribution,missing_methods,static_minus_neutral_final_cpu,cached_minus_static_protocol_time,adapter_minus_cached_protocol_time,weighted_binary_input_delta_final_cpu,weighted_binary_input_delta_protocol_time,weighted_binary_input_delta_final_decisions,weighted_binary_input_delta_final_conflicts,static_weights_delta_final_cpu,static_weights_delta_protocol_time,static_weights_delta_final_decisions,static_weights_delta_final_conflicts,event_collection_overhead_delta_final_cpu,event_collection_overhead_delta_protocol_time,event_collection_overhead_delta_final_decisions,event_collection_overhead_delta_final_conflicts,adapter_delta_inference_delta_final_cpu,adapter_delta_inference_delta_protocol_time,adapter_delta_inference_delta_final_decisions,adapter_delta_inference_delta_final_conflicts,adapter_inference_wall_time,warmup_decisions,warmup_conflicts,events_available,event_state_nonzero_vars,event_state_l2_sum,event_adapter_graph_gate_open,event_adapter_graph_gate_evidence
0,complete_coloring,k10_color9,base,k10_color9,event,strong,strong_symmetry,large,v10_c9,main,complete_coloring:large,base,False,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.35280999999999985,0.0148664032876491,-1.0730759626007078,-0.1807299999999996,-0.1807299999999996,-18632.0,-14898.0,0.35280999999999985,0.520342444000244,-389.0,-519.0,0.0,0.0148664032876491,0.0,0.0,-1.0860599999999998,-1.0730759626007078,-45935.0,-44264.0,0.012984037399291992,8.0,1.0,True,90,136.93209838867188,True,0.6931471824645996
0,complete_coloring,k10_color9,perm_seed1730,k10_color9_perm1730,event,strong,strong_symmetry,large,v10_c9,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.48127999999999993,0.011042186808287724,-0.9881259626007073,-0.8025000000000002,-0.8025000000000002,-129851.0,-120061.0,0.48127999999999993,0.6488124440002441,-36014.0,-32857.0,0.0,0.011042186808287724,0.0,0.0,-1.0011099999999997,-0.9881259626007073,2402.0,1895.0,0.012984037399291992,8.0,1.0,True,90,136.98228454589844,True,0.6931471824645996
0,complete_coloring,k10_color9,perm_seed1731,k10_color9_perm1731,event,strong,strong_symmetry,large,v10_c9,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,-0.13432000000000066,0.012376101868748712,0.31318403739929224,0.17660000000000053,0.17660000000000053,-49664.0,-42835.0,-0.13432000000000066,0.03321244400024348,0.0,0.0,0.0,0.012376101868748712,0.0,0.0,0.30020000000000024,0.31318403739929224,33151.0,31230.0,0.012984037399291992,8.0,1.0,True,90,137.00555419921875,True,0.6931471824645996
0,complete_coloring,k8_color7,base,k8_color7,event,strong,strong_symmetry,large,v8_c7,main,complete_coloring:large,base,False,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.006599000000000001,0.007935953937530521,0.0053820373992919945,-0.007227999999999998,-0.007227999999999998,-212.0,-160.0,0.006599000000000001,0.17413144400024413,0.0,0.0,0.0,0.007935953937530521,0.0,0.0,-0.007602000000000005,0.0053820373992919945,203.0,193.0,0.012984037399291992,6.0,1.0,True,56,84.73548889160156,True,0.6931471824645996
0,complete_coloring,k8_color7,perm_seed1730,k8_color7_perm1730,event,strong,strong_symmetry,large,v8_c7,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.009957,0.008191811164617535,0.002619037399292007,-0.002583999999999996,-0.002583999999999996,126.0,72.0,0.009957,0.17748944400024413,0.0,0.0,0.0,0.008191811164617535,0.0,0.0,-0.010365,0.002619037399292007,-375.0,-343.0,0.012984037399291992,6.0,1.0,True,56,84.79159545898438,True,0.6931471824645996
0,complete_coloring,k8_color7,perm_seed1731,k8_color7_perm1731,event,strong,strong_symmetry,large,v8_c7,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.00553,0.00811406602805853,-0.0076889626007080325,0.011767,0.011767,348.0,370.0,0.00553,0.17306244400024415,0.0,0.0,0.0,0.00811406602805853,0.0,0.0,-0.020673000000000004,-0.0076889626007080325,82.0,53.0,0.012984037399291992,6.0,1.0,True,56,84.7841796875,True,0.6931471824645996
0,complete_coloring,k9_color8,base,k9_color8,event,strong,strong_symmetry,large,v9_c8,main,complete_coloring:large,base,False,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.14266800000000002,0.011118450511992006,-0.26429896260070807,-0.07823099999999994,-0.07823099999999994,-2205.0,-2391.0,0.14266800000000002,0.31020044400024416,-833.0,-702.0,0.0,0.011118450511992006,0.0,0.0,-0.27728300000000006,-0.26429896260070807,-5182.0,-4520.0,0.012984037399291992,7.0,1.0,True,72,109.32144165039062,True,0.6931471824645996
0,complete_coloring,k9_color8,perm_seed1730,k9_color8_perm1730,event,strong,strong_symmetry,large,v9_c8,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.183732,0.0013056487618685608,-0.43681396260070804,0.21294999999999997,0.21294999999999997,6086.0,5874.0,0.183732,0.35126444400024415,0.0,0.0,0.0,0.0013056487618685608,0.0,0.0,-0.449798,-0.43681396260070804,-6316.0,-6029.0,0.012984037399291992,7.0,1.0,True,72,109.58531951904297,True,0.6931471824645996
0,complete_coloring,k9_color8,perm_seed1731,k9_color8_perm1731,event,strong,strong_symmetry,large,v9_c8,main,complete_coloring:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.005168999999999979,0.003315668024718721,-0.23145305165100094,-0.101244,-0.101244,402.0,340.0,0.005168999999999979,0.17613753256225584,0.0,0.0,0.0,0.003315668024718721,0.0,0.0,-0.23861300000000002,-0.23145305165100094,-8512.0,-7876.0,0.0071599483489990234,7.0,1.0,True,72,109.56788635253906,True,0.6931471824645996
0,php,php_p10_h9,base,php_p10_h9,event,strong,strong_symmetry,large,p10_h9,main,php:large,base,False,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.04884000000000022,0.010106431024789586,-0.7638000516510006,-0.2604199999999999,-0.2604199999999999,-18632.0,-14898.0,0.04884000000000022,0.21980853256225608,-389.0,-519.0,0.0,0.010106431024789586,0.0,0.0,-0.7709600000000001,-0.7638000516510006,-45935.0,-44264.0,0.0071599483489990234,8.0,1.0,True,90,136.93209838867188,True,0.6931471824645996
0,php,php_p10_h9,perm_seed1730,php_p10_h9_perm1730,event,strong,strong_symmetry,large,p10_h9,main,php:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.052209999999999646,0.007023841274738096,-0.7602500516510009,-0.7867199999999999,-0.7867199999999999,-129851.0,-120061.0,0.052209999999999646,0.2231785325622555,-36014.0,-32857.0,0.0,0.007023841274738096,0.0,0.0,-0.7674099999999999,-0.7602500516510009,2402.0,1895.0,0.0071599483489990234,8.0,1.0,True,90,136.98228454589844,True,0.6931471824645996
0,php,php_p10_h9,perm_seed1731,php_p10_h9_perm1731,event,strong,strong_symmetry,large,p10_h9,main,php:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.2752600000000003,0.007047737207055427,-0.12332005165100135,-0.8184399999999998,-0.8184399999999998,-49664.0,-42835.0,0.2752600000000003,0.44622853256225614,0.0,0.0,0.0,0.007047737207055427,0.0,0.0,-0.13048000000000037,-0.12332005165100135,33151.0,31230.0,0.0071599483489990234,8.0,1.0,True,90,137.00555419921875,True,0.6931471824645996
0,php,php_p9_h8,base,php_p9_h8,event,strong,strong_symmetry,large,p9_h8,main,php:large,base,False,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,-0.04572100000000001,0.004737062987208329,-0.07715205165100103,-0.04635199999999995,-0.04635199999999995,-2205.0,-2391.0,-0.04572100000000001,0.12524753256225585,-833.0,-702.0,0.0,0.004737062987208329,0.0,0.0,-0.08431200000000005,-0.07715205165100103,-5182.0,-4520.0,0.0071599483489990234,7.0,1.0,True,72,109.32144165039062,True,0.6931471824645996
0,php,php_p9_h8,perm_seed1730,php_p9_h8_perm1730,event,strong,strong_symmetry,large,p9_h8,main,php:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.0007620000000000404,0.004702358767926684,-0.24478805165100093,0.169041,0.169041,6086.0,5874.0,0.0007620000000000404,0.1717305325622559,0.0,0.0,0.0,0.004702358767926684,0.0,0.0,-0.251948,-0.24478805165100093,-6316.0,-6029.0,0.0071599483489990234,7.0,1.0,True,72,109.58531951904297,True,0.6931471824645996
0,php,php_p9_h8,perm_seed1731,php_p9_h8_perm1731,event,strong,strong_symmetry,large,p9_h8,main,php:large,permutation_variant,True,SAT symmetry harder baseline candidate pool; EchoSAT runtime v1.2 canonical DIMACS order,True,True,True,True,True,not_lost,not_lost,not_lost,False,False,False,event_collection_overhead_only,,0.14572700000000005,0.004594994431614818,-0.337078051651001,0.061549999999999994,0.061549999999999994,402.0,340.0,0.14572700000000005,0.3166955325622559,0.0,0.0,0.0,0.004594994431614818,0.0,0.0,-0.34423800000000004,-0.337078051651001,-6477.0,-6139.0,0.0071599483489990234,7.0,1.0,True,72,109.56788635253906,True,0.6931471824645996
